"common_name","scientific_name","coords.x1","coords.x2"
"Bluefish","Pomatomus saltatrix ",18.6617,-34.2508
"Bluefish","Pomatomus saltatrix ",18.6617,-34.2508
"Bluefish","Pomatomus saltatrix ",18.6617,-34.2508
"Bluefish","Pomatomus saltatrix ",18.6617,-34.2508
"Bluefish","Pomatomus saltatrix ",18.6617,-34.2508
"Bluefish","Pomatomus saltatrix ",18.6617,-34.2508
"Bluefish","Pomatomus saltatrix ",18.6617,-34.2508
"Bluefish","Pomatomus saltatrix ",18.6617,-34.2508
"Bluefish","Pomatomus saltatrix ",18.6617,-34.2508
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6731,-34.0733
"Bluefish","Pomatomus saltatrix ",18.6922,-34.0725
"Bluefish","Pomatomus saltatrix ",18.7172,-34.0728
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7494,-34.0772
"Bluefish","Pomatomus saltatrix ",18.7544,-34.0789
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7836,-34.0867
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.7964,-34.0928
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8194,-34.1944
"Bluefish","Pomatomus saltatrix ",18.8206,-34.2978
"Bluefish","Pomatomus saltatrix ",18.8206,-34.2978
"Bluefish","Pomatomus saltatrix ",18.8206,-34.2978
"Bluefish","Pomatomus saltatrix ",18.8269,-34.1786
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8278,-34.3867
"Bluefish","Pomatomus saltatrix ",18.8286,-34.3425
"Bluefish","Pomatomus saltatrix ",18.8308,-34.2756
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
"Bluefish","Pomatomus saltatrix ",18.8333,-34.1167
