"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","name","coords.x1","coords.x2","optional"
"88",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442073"">http://data.gbif.org/ws/rest/occurrence/get/26442073</a>","MCM-LINE-2493883","Albacore Tuna",15.1625,-26.6307,TRUE
"89",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2003",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26516953"">http://data.gbif.org/ws/rest/occurrence/get/26516953</a>","MCM-LINE-2550740","Albacore Tuna",15.1625,-26.6307,TRUE
"90",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2003",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26517006"">http://data.gbif.org/ws/rest/occurrence/get/26517006</a>","MCM-LINE-2551964","Albacore Tuna",15.1625,-26.6307,TRUE
"91",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2003",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26517082"">http://data.gbif.org/ws/rest/occurrence/get/26517082</a>","MCM-LINE-2554103","Albacore Tuna",15.1625,-26.6307,TRUE
"92",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2003",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26517140"">http://data.gbif.org/ws/rest/occurrence/get/26517140</a>","MCM-LINE-2556270","Albacore Tuna",15.1625,-26.6307,TRUE
"93",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2003",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26517209"">http://data.gbif.org/ws/rest/occurrence/get/26517209</a>","MCM-LINE-2557708","Albacore Tuna",15.1625,-26.6307,TRUE
"94",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2003",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26517326"">http://data.gbif.org/ws/rest/occurrence/get/26517326</a>","MCM-LINE-2561717","Albacore Tuna",15.1625,-26.6307,TRUE
"95",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2003",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26517390"">http://data.gbif.org/ws/rest/occurrence/get/26517390</a>","MCM-LINE-2563543","Albacore Tuna",15.1625,-26.6307,TRUE
"96",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2004",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26609989"">http://data.gbif.org/ws/rest/occurrence/get/26609989</a>","MCM-LINE-2619777","Albacore Tuna",15.1625,-26.6307,TRUE
"97",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2004",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26610100"">http://data.gbif.org/ws/rest/occurrence/get/26610100</a>","MCM-LINE-2622597","Albacore Tuna",15.1625,-26.6307,TRUE
"98",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2004",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26610149"">http://data.gbif.org/ws/rest/occurrence/get/26610149</a>","MCM-LINE-2623671","Albacore Tuna",15.1625,-26.6307,TRUE
"99",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2004",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26610402"">http://data.gbif.org/ws/rest/occurrence/get/26610402</a>","MCM-LINE-2626903","Albacore Tuna",15.1625,-26.6307,TRUE
"100",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2004",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26611901"">http://data.gbif.org/ws/rest/occurrence/get/26611901</a>","MCM-LINE-2629529","Albacore Tuna",15.1625,-26.6307,TRUE
"101",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2005",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26733522"">http://data.gbif.org/ws/rest/occurrence/get/26733522</a>","MCM-LINE-2700955","Albacore Tuna",15.1625,-26.6307,TRUE
"102",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2005",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26733624"">http://data.gbif.org/ws/rest/occurrence/get/26733624</a>","MCM-LINE-2703570","Albacore Tuna",15.1625,-26.6307,TRUE
"103",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2005",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26733676"">http://data.gbif.org/ws/rest/occurrence/get/26733676</a>","MCM-LINE-2706813","Albacore Tuna",15.1625,-26.6307,TRUE
"104",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2005",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26733758"">http://data.gbif.org/ws/rest/occurrence/get/26733758</a>","MCM-LINE-2708444","Albacore Tuna",15.1625,-26.6307,TRUE
"105",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2005",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26733986"">http://data.gbif.org/ws/rest/occurrence/get/26733986</a>","MCM-LINE-2710440","Albacore Tuna",15.1625,-26.6307,TRUE
"106",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2005",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26734198"">http://data.gbif.org/ws/rest/occurrence/get/26734198</a>","MCM-LINE-2712404","Albacore Tuna",15.1625,-26.6307,TRUE
"107",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2005",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26736045"">http://data.gbif.org/ws/rest/occurrence/get/26736045</a>","MCM-LINE-2715370","Albacore Tuna",15.1625,-26.6307,TRUE
"108",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2005",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26736707"">http://data.gbif.org/ws/rest/occurrence/get/26736707</a>","MCM-LINE-2718502","Albacore Tuna",15.1625,-26.6307,TRUE
"109",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2005",NA,"Luderitz","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26806322"">http://data.gbif.org/ws/rest/occurrence/get/26806322</a>","MCM-LINE-2762537","Albacore Tuna",15.1625,-26.6307,TRUE
"110",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25443557"">http://data.gbif.org/ws/rest/occurrence/get/25443557</a>","MCM-LINE-016754","Albacore Tuna",15.3919,-27.4585,TRUE
"111",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25496333"">http://data.gbif.org/ws/rest/occurrence/get/25496333</a>","MCM-LINE-085228","Albacore Tuna",15.3919,-27.4585,TRUE
"112",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25496744"">http://data.gbif.org/ws/rest/occurrence/get/25496744</a>","MCM-LINE-089974","Albacore Tuna",15.3919,-27.4585,TRUE
"113",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25571611"">http://data.gbif.org/ws/rest/occurrence/get/25571611</a>","MCM-LINE-091518","Albacore Tuna",15.3919,-27.4585,TRUE
"114",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25571645"">http://data.gbif.org/ws/rest/occurrence/get/25571645</a>","MCM-LINE-092554","Albacore Tuna",15.3919,-27.4585,TRUE
"115",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25571701"">http://data.gbif.org/ws/rest/occurrence/get/25571701</a>","MCM-LINE-094092","Albacore Tuna",15.3919,-27.4585,TRUE
"116",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25571927"">http://data.gbif.org/ws/rest/occurrence/get/25571927</a>","MCM-LINE-100520","Albacore Tuna",15.3919,-27.4585,TRUE
"117",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25572001"">http://data.gbif.org/ws/rest/occurrence/get/25572001</a>","MCM-LINE-101888","Albacore Tuna",15.3919,-27.4585,TRUE
"118",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25572058"">http://data.gbif.org/ws/rest/occurrence/get/25572058</a>","MCM-LINE-102870","Albacore Tuna",15.3919,-27.4585,TRUE
"119",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25572411"">http://data.gbif.org/ws/rest/occurrence/get/25572411</a>","MCM-LINE-113244","Albacore Tuna",15.3919,-27.4585,TRUE
"120",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25572562"">http://data.gbif.org/ws/rest/occurrence/get/25572562</a>","MCM-LINE-115898","Albacore Tuna",15.3919,-27.4585,TRUE
"121",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25572643"">http://data.gbif.org/ws/rest/occurrence/get/25572643</a>","MCM-LINE-117180","Albacore Tuna",15.3919,-27.4585,TRUE
"122",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25572737"">http://data.gbif.org/ws/rest/occurrence/get/25572737</a>","MCM-LINE-118890","Albacore Tuna",15.3919,-27.4585,TRUE
"123",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25572854"">http://data.gbif.org/ws/rest/occurrence/get/25572854</a>","MCM-LINE-121076","Albacore Tuna",15.3919,-27.4585,TRUE
"124",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25573067"">http://data.gbif.org/ws/rest/occurrence/get/25573067</a>","MCM-LINE-124949","Albacore Tuna",15.3919,-27.4585,TRUE
"125",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1987",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25729369"">http://data.gbif.org/ws/rest/occurrence/get/25729369</a>","MCM-LINE-245321","Albacore Tuna",15.3919,-27.4585,TRUE
"126",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1988",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25894418"">http://data.gbif.org/ws/rest/occurrence/get/25894418</a>","MCM-LINE-420438","Albacore Tuna",15.3919,-27.4585,TRUE
"127",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1988",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25894633"">http://data.gbif.org/ws/rest/occurrence/get/25894633</a>","MCM-LINE-426318","Albacore Tuna",15.3919,-27.4585,TRUE
"128",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1988",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25974652"">http://data.gbif.org/ws/rest/occurrence/get/25974652</a>","MCM-LINE-513132","Albacore Tuna",15.3919,-27.4585,TRUE
"129",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1989",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26063995"">http://data.gbif.org/ws/rest/occurrence/get/26063995</a>","MCM-LINE-576341","Albacore Tuna",15.3919,-27.4585,TRUE
"130",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1990",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80278974"">http://data.gbif.org/ws/rest/occurrence/get/80278974</a>","MCM-LINE-759980","Albacore Tuna",15.3919,-27.4585,TRUE
"131",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1990",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80279163"">http://data.gbif.org/ws/rest/occurrence/get/80279163</a>","MCM-LINE-761120","Albacore Tuna",15.3919,-27.4585,TRUE
"132",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1994",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81188190"">http://data.gbif.org/ws/rest/occurrence/get/81188190</a>","MCM-LINE-1397681","Albacore Tuna",15.3919,-27.4585,TRUE
"133",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1994",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81188273"">http://data.gbif.org/ws/rest/occurrence/get/81188273</a>","MCM-LINE-1399391","Albacore Tuna",15.3919,-27.4585,TRUE
"134",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1994",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81188464"">http://data.gbif.org/ws/rest/occurrence/get/81188464</a>","MCM-LINE-1403937","Albacore Tuna",15.3919,-27.4585,TRUE
"135",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1994",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81188863"">http://data.gbif.org/ws/rest/occurrence/get/81188863</a>","MCM-LINE-1410081","Albacore Tuna",15.3919,-27.4585,TRUE
"136",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1994",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81189303"">http://data.gbif.org/ws/rest/occurrence/get/81189303</a>","MCM-LINE-1421437","Albacore Tuna",15.3919,-27.4585,TRUE
"137",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1995",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/27455939"">http://data.gbif.org/ws/rest/occurrence/get/27455939</a>","MCM-LINE-1539000","Albacore Tuna",15.3919,-27.4585,TRUE
"138",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1996",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/27799744"">http://data.gbif.org/ws/rest/occurrence/get/27799744</a>","MCM-LINE-1715256","Albacore Tuna",15.3919,-27.4585,TRUE
"139",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1996",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/27800267"">http://data.gbif.org/ws/rest/occurrence/get/27800267</a>","MCM-LINE-1728510","Albacore Tuna",15.3919,-27.4585,TRUE
"140",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2000",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26212886"">http://data.gbif.org/ws/rest/occurrence/get/26212886</a>","MCM-LINE-2259272","Albacore Tuna",15.3919,-27.4585,TRUE
"141",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2000",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26213147"">http://data.gbif.org/ws/rest/occurrence/get/26213147</a>","MCM-LINE-2266489","Albacore Tuna",15.3919,-27.4585,TRUE
"142",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2000",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26213315"">http://data.gbif.org/ws/rest/occurrence/get/26213315</a>","MCM-LINE-2270518","Albacore Tuna",15.3919,-27.4585,TRUE
"143",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2001",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26360512"">http://data.gbif.org/ws/rest/occurrence/get/26360512</a>","MCM-LINE-2404173","Albacore Tuna",15.3919,-27.4585,TRUE
"144",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26441210"">http://data.gbif.org/ws/rest/occurrence/get/26441210</a>","MCM-LINE-2480258","Albacore Tuna",15.3919,-27.4585,TRUE
"145",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26441733"">http://data.gbif.org/ws/rest/occurrence/get/26441733</a>","MCM-LINE-2488832","Albacore Tuna",15.3919,-27.4585,TRUE
"146",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2003",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26517221"">http://data.gbif.org/ws/rest/occurrence/get/26517221</a>","MCM-LINE-2559041","Albacore Tuna",15.3919,-27.4585,TRUE
"147",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2005",NA,"Bogenfels (Arch Rock)","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26736568"">http://data.gbif.org/ws/rest/occurrence/get/26736568</a>","MCM-LINE-2717354","Albacore Tuna",15.3919,-27.4585,TRUE
"148",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25495580"">http://data.gbif.org/ws/rest/occurrence/get/25495580</a>","MCM-LINE-068441","Albacore Tuna",16.0769,-28.3157,TRUE
"149",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25572609"">http://data.gbif.org/ws/rest/occurrence/get/25572609</a>","MCM-LINE-116620","Albacore Tuna",16.0769,-28.3157,TRUE
"150",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1990",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80276414"">http://data.gbif.org/ws/rest/occurrence/get/80276414</a>","MCM-LINE-742287","Albacore Tuna",16.0769,-28.3157,TRUE
"151",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1994",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/81188307"">http://data.gbif.org/ws/rest/occurrence/get/81188307</a>","MCM-LINE-1400247","Albacore Tuna",16.0769,-28.3157,TRUE
"152",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1996",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/27797813"">http://data.gbif.org/ws/rest/occurrence/get/27797813</a>","MCM-LINE-1672659","Albacore Tuna",16.0769,-28.3157,TRUE
"153",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1996",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/27798262"">http://data.gbif.org/ws/rest/occurrence/get/27798262</a>","MCM-LINE-1694304","Albacore Tuna",16.0769,-28.3157,TRUE
"154",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2000",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26212483"">http://data.gbif.org/ws/rest/occurrence/get/26212483</a>","MCM-LINE-2248866","Albacore Tuna",16.0769,-28.3157,TRUE
"155",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2000",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26212759"">http://data.gbif.org/ws/rest/occurrence/get/26212759</a>","MCM-LINE-2256089","Albacore Tuna",16.0769,-28.3157,TRUE
"156",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2000",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26212922"">http://data.gbif.org/ws/rest/occurrence/get/26212922</a>","MCM-LINE-2260671","Albacore Tuna",16.0769,-28.3157,TRUE
"157",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2000",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26213051"">http://data.gbif.org/ws/rest/occurrence/get/26213051</a>","MCM-LINE-2263665","Albacore Tuna",16.0769,-28.3157,TRUE
"158",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2000",NA,"Tower 16","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26213169"">http://data.gbif.org/ws/rest/occurrence/get/26213169</a>","MCM-LINE-2266871","Albacore Tuna",16.0769,-28.3157,TRUE
"159",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1986",NA,"Orange River","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25573065"">http://data.gbif.org/ws/rest/occurrence/get/25573065</a>","MCM-LINE-124947","Albacore Tuna",16.46,-28.6362,TRUE
"160",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441099"">http://data.gbif.org/ws/rest/occurrence/get/25441099</a>","MCM-LINE-000124","Albacore Tuna",16.8686,-29.2493,TRUE
"161",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441134"">http://data.gbif.org/ws/rest/occurrence/get/25441134</a>","MCM-LINE-000379","Albacore Tuna",16.8686,-29.2493,TRUE
"162",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441169"">http://data.gbif.org/ws/rest/occurrence/get/25441169</a>","MCM-LINE-000535","Albacore Tuna",16.8686,-29.2493,TRUE
"163",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441206"">http://data.gbif.org/ws/rest/occurrence/get/25441206</a>","MCM-LINE-000727","Albacore Tuna",16.8686,-29.2493,TRUE
"164",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441247"">http://data.gbif.org/ws/rest/occurrence/get/25441247</a>","MCM-LINE-000883","Albacore Tuna",16.8686,-29.2493,TRUE
"165",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441313"">http://data.gbif.org/ws/rest/occurrence/get/25441313</a>","MCM-LINE-001040","Albacore Tuna",16.8686,-29.2493,TRUE
"166",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441391"">http://data.gbif.org/ws/rest/occurrence/get/25441391</a>","MCM-LINE-001237","Albacore Tuna",16.8686,-29.2493,TRUE
"167",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441488"">http://data.gbif.org/ws/rest/occurrence/get/25441488</a>","MCM-LINE-001670","Albacore Tuna",16.8686,-29.2493,TRUE
"168",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441558"">http://data.gbif.org/ws/rest/occurrence/get/25441558</a>","MCM-LINE-002039","Albacore Tuna",16.8686,-29.2493,TRUE
"169",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441655"">http://data.gbif.org/ws/rest/occurrence/get/25441655</a>","MCM-LINE-002460","Albacore Tuna",16.8686,-29.2493,TRUE
"170",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441726"">http://data.gbif.org/ws/rest/occurrence/get/25441726</a>","MCM-LINE-003278","Albacore Tuna",16.8686,-29.2493,TRUE
"171",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441810"">http://data.gbif.org/ws/rest/occurrence/get/25441810</a>","MCM-LINE-004012","Albacore Tuna",16.8686,-29.2493,TRUE
"172",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441888"">http://data.gbif.org/ws/rest/occurrence/get/25441888</a>","MCM-LINE-004360","Albacore Tuna",16.8686,-29.2493,TRUE
"173",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","1985",NA,"Port Nolloth","<a href=""http://data.gbif.org/ws/rest/occurrence/get/25441937"">http://data.gbif.org/ws/rest/occurrence/get/25441937</a>","MCM-LINE-004556","Albacore Tuna",16.8686,-29.2493,TRUE
