"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","coords.x1","coords.x2","optional"
"103",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1995",NA,"Red River along left bank at River Mile 108.1.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281688"">http://data.gbif.org/ws/rest/occurrence/get/198281688</a>","176584",-92.46555,31.35028,TRUE
"104",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1996",NA,"Red River along left bank at River Mile 108.1.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281732"">http://data.gbif.org/ws/rest/occurrence/get/198281732</a>","181196",-92.46555,31.35028,TRUE
"105",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1998",NA,"Red River along left bank at River Mile 108.1.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281783"">http://data.gbif.org/ws/rest/occurrence/get/198281783</a>","186003",-92.46555,31.35028,TRUE
"106",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1998",NA,"Red River along left bank at River Mile 106.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281792"">http://data.gbif.org/ws/rest/occurrence/get/198281792</a>","186509",-92.45667,31.34528,TRUE
"107",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1999",NA,"Red River along left bank at River Mile 106.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281808"">http://data.gbif.org/ws/rest/occurrence/get/198281808</a>","188155",-92.45667,31.34528,TRUE
"108",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1990",NA,"Red River along left bank at River Mile 105.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281492"">http://data.gbif.org/ws/rest/occurrence/get/198281492</a>","158437",-92.44222,31.31361,TRUE
"109",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1995",NA,"Red River along left bank at River Mile 103.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281689"">http://data.gbif.org/ws/rest/occurrence/get/198281689</a>","176612",-92.43777,31.31028,TRUE
"110",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1987",NA,"Red River along right bank at River Mile 100.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281380"">http://data.gbif.org/ws/rest/occurrence/get/198281380</a>","148962",-92.40028,31.28695,TRUE
"111",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1988",NA,"Red River along right bank at River Mile 100.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281427"">http://data.gbif.org/ws/rest/occurrence/get/198281427</a>","152606",-92.40028,31.28695,TRUE
"112",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1989",NA,"Red River along left bank at River Mile 100.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281475"">http://data.gbif.org/ws/rest/occurrence/get/198281475</a>","156472",-92.39889,31.28667,TRUE
"113",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1990",NA,"Red River along left bank at River Mile 100.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281495"">http://data.gbif.org/ws/rest/occurrence/get/198281495</a>","158457",-92.39889,31.28667,TRUE
