"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","coords.x1","coords.x2","optional"
"21",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1978",NA,"Florida Current - Cape Hatteras Section","<a href=""http://data.gbif.org/ws/rest/occurrence/get/35031125"">http://data.gbif.org/ws/rest/occurrence/get/35031125</a>","76681",-75.27,34.42,TRUE
"22",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1985",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/35031275"">http://data.gbif.org/ws/rest/occurrence/get/35031275</a>","93606",-74.92,35.72,TRUE
"23",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Cape May","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1787415"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1787415</a>","IGFA",-74.906005,38.935113,TRUE
"24",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Brielle","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1787413"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1787413</a>","IGFA",-74.056526,40.107893,TRUE
"25",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Brielle","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1787414"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1787414</a>","IGFA",-74.056526,40.107893,TRUE
"26",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","2007",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/180632881"">http://data.gbif.org/ws/rest/occurrence/get/180632881</a>","167767",-73.73,39.44,TRUE
"27",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Atlantic Ocean, Off Cape Hatteras","<a href=""http://data.gbif.org/ws/rest/occurrence/get/197849280"">http://data.gbif.org/ws/rest/occurrence/get/197849280</a>","ROM 23957",-72.833336,38.941666,TRUE
"28",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1966",NA,"Atlantic Ocean; Off Cape Hatteras","<a href=""http://data.gbif.org/ws/rest/occurrence/get/45143552"">http://data.gbif.org/ws/rest/occurrence/get/45143552</a>","23957",-72.833333,38.941667,TRUE
"29",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1982",NA,"Edge of warm-core ring 82B","<a href=""http://data.gbif.org/ws/rest/occurrence/get/35031128"">http://data.gbif.org/ws/rest/occurrence/get/35031128</a>","76682",-72.39,38.52,TRUE
"30",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1937",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/35029742"">http://data.gbif.org/ws/rest/occurrence/get/35029742</a>","34563",-72.32,39.37,TRUE
"31",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"114 miles off Atlantic City, New Jersey","<a href=""http://data.gbif.org/ws/rest/occurrence/get/203886168"">http://data.gbif.org/ws/rest/occurrence/get/203886168</a>","8402",-72.273,39.4413,TRUE
"32",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"114 miles off Atlantic City, New Jersey","<a href=""http://data.gbif.org/ws/rest/occurrence/get/176212561"">http://data.gbif.org/ws/rest/occurrence/get/176212561</a>","8402",-72.272964,39.441261,TRUE
"33",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1986",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/35031281"">http://data.gbif.org/ws/rest/occurrence/get/35031281</a>","93608",-72.18,40.1,TRUE
"34",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1930",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/35029753"">http://data.gbif.org/ws/rest/occurrence/get/35029753</a>","34565",-71.6,40.13,TRUE
"35",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1930",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/35029735"">http://data.gbif.org/ws/rest/occurrence/get/35029735</a>","34562",-71.5,39.93,TRUE
